"# Renewables.ninja Weather (hourly data, 1980-2019) - Somalia - ninja_weather_country_SO_merra-2_population_weighted.csv - Version: 1.3 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://renewables.ninja and https://doi.org/10.1175/JCLI-D-16-0758.1",,,,,,,,
"# Units: time in UTC, other columns are average weather variables, population weighted. precipitation in mm/hour (PRECTOTLAND in MERRA-2). temperature at 2 metres above ground in degrees C (T2M in MERRA-2). irradiance at ground level (_surface) and top of atmosphere (_toa) in W/m^2 (SWGDN and SWTDN in MERRA-2). snowfall in mm/hour (PRECSNOLAND in MERRA-2). snow_mass in kg/m^2 (SNOMAS in MERRA-2). cloud_cover as a fraction [0,1] (CLDTOT in MERRA-2). air_density at ground level in kg/m^3 (RHOA in MERRA-2).",,,,,,,,
time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
2019-10-06 05:00,0.8079,27.065,391.8628,815.87,0,0,0.657,1.1442
2019-10-06 06:00,0.5801,28.38,541.5703,1064.2539,0,0,0.6513,1.1411
2019-10-06 07:00,0.5289,29.445,648.0426,1239.5705,0,0,0.6474,1.1378
2019-10-06 08:00,0.5966,30.196,697.4543,1329.931,0,0,0.6645,1.1347
2019-10-06 09:00,0.6741,30.597,680.9658,1329.21,0,0,0.6894,1.132
2019-10-06 10:00,0.7212,30.662,615.2342,1237.4547,0,0,0.7108,1.1302
2019-10-06 11:00,0.721,30.384,497.2617,1060.9277,0,0,0.722,1.1294
2019-10-06 12:00,0.6625,29.792,346.03,811.5134,0,0,0.7304,1.1297
2019-10-06 13:00,0.4932,28.919,185.6084,506.3318,0,0,0.7514,1.1311
2019-10-06 14:00,0.2995,27.719,46.0296,169.4337,0,0,0.7663,1.1336
2019-10-06 15:00,0.2815,26.594,0.2217,1.3041,0,0,0.7578,1.1369
2019-10-06 16:00,0.3585,26.053,0,0,0,0,0.7433,1.1399
2019-10-06 17:00,0.3978,25.605,0,0,0,0,0.7368,1.1424
2019-10-06 18:00,0.4174,25.233,0,0,0,0,0.7396,1.1443
2019-10-06 19:00,0.4169,24.915,0,0,0,0,0.7322,1.1455
2019-10-06 20:00,0.4258,24.64,0,0,0,0,0.7297,1.1461
2019-10-06 21:00,0.4342,24.417,0,0,0,0,0.7267,1.1461
2019-10-06 22:00,0.4301,24.237,0,0,0,0,0.7307,1.1462
2019-10-06 23:00,0.4064,24.104,0,0,0,0,0.7442,1.1465
2019-10-07 00:00,0.369,23.999,0,0,0,0,0.7493,1.1471
2019-10-07 01:00,0.3531,23.898,0,0,0,0,0.737,1.1479
2019-10-07 02:00,0.3666,23.799,0.3468,1.4517,0,0,0.7061,1.1489
2019-10-07 03:00,0.4153,24.194,58.7444,172.8495,0,0,0.6793,1.1496
2019-10-07 04:00,0.4922,25.459,237.2235,510.8488,0,0,0.6264,1.1479
2019-10-07 05:00,0.5494,27.035,452.6424,815.271,0,0,0.5778,1.1445
2019-10-07 06:00,0.4913,28.523,649.6272,1063.6427,0,0,0.5197,1.1407
2019-10-07 07:00,0.5116,29.753,797.1992,1238.9604,0,0,0.5039,1.1367
2019-10-07 08:00,0.551,30.648,872.5213,1329.3375,0,0,0.4839,1.133
2019-10-07 09:00,0.5709,31.183,865.8035,1328.659,0,0,0.4546,1.1299
2019-10-07 10:00,0.5929,31.359,805.9039,1236.9139,0,0,0.4424,1.1279
2019-10-07 11:00,0.5591,31.166,654.6401,1060.3238,0,0,0.4505,1.1269
2019-10-07 12:00,0.5129,30.614,461.5154,810.9065,0,0,0.4908,1.1271
2019-10-07 13:00,0.3869,29.703,248.3357,505.7716,0,0,0.5275,1.1285
2019-10-07 14:00,0.207,28.381,64.4956,168.9539,0,0,0.5461,1.1311
2019-10-07 15:00,0.2122,27.044,0.2842,1.2906,0,0,0.5293,1.1345
2019-10-07 16:00,0.2759,26.419,0,0,0,0,0.53,1.1378
2019-10-07 17:00,0.3384,25.908,0,0,0,0,0.5526,1.1406
2019-10-07 18:00,0.4123,25.472,0,0,0,0,0.5584,1.1428
2019-10-07 19:00,0.5289,25.095,0,0,0,0,0.5538,1.1445
2019-10-07 20:00,0.6851,24.757,0,0,0,0,0.5581,1.1455
2019-10-07 21:00,0.825,24.452,0,0,0,0,0.5896,1.1459
2019-10-07 22:00,0.9639,24.217,0,0,0,0,0.6019,1.1462
2019-10-07 23:00,1.0965,24.037,0,0,0,0,0.612,1.1465
2019-10-08 00:00,0.3345,23.891,0,0,0,0,0.6298,1.1471
2019-10-08 01:00,0.3444,23.775,0,0,0,0,0.6492,1.1478
2019-10-08 02:00,0.3356,23.682,0.3055,1.3982,0,0,0.6725,1.1489
2019-10-08 03:00,0.3075,24.148,65.0384,172.3056,0,0,0.6676,1.1497
2019-10-08 04:00,0.266,25.507,257.9862,510.2897,0,0,0.6334,1.1479
2019-10-08 05:00,0.2198,27.121,478.0278,814.677,0,0,0.6387,1.1444
2019-10-08 06:00,0.1787,28.674,679.2306,1062.9661,0,0,0.6829,1.1404
2019-10-08 07:00,0.1744,30.016,844.2592,1238.3027,0,0,0.7744,1.1361
2019-10-08 08:00,0.1884,30.993,925.6456,1328.7608,0,0,0.8537,1.132
2019-10-08 09:00,0.1995,31.579,916.2545,1328.0355,0,0,0.8979,1.1287
2019-10-08 10:00,0.2048,31.824,842.5535,1236.2602,0,0,0.912,1.1263
2019-10-08 11:00,0.2057,31.701,690.0093,1059.6562,0,0,0.9203,1.1251
2019-10-08 12:00,0.1836,31.149,474.0129,810.3078,0,0,0.923,1.1253
2019-10-08 13:00,0.1363,30.231,254.2015,505.1757,0,0,0.918,1.127
2019-10-08 14:00,0.0753,28.924,66.2382,168.4637,0,0,0.9072,1.1299
2019-10-08 15:00,0.0779,27.525,0.2883,1.2772,0,0,0.8881,1.1335
2019-10-08 16:00,0.0882,26.831,0,0,0,0,0.8653,1.1371
2019-10-08 17:00,0.0938,26.271,0,0,0,0,0.852,1.1401
2019-10-08 18:00,0.0995,25.804,0,0,0,0,0.8348,1.1424
2019-10-08 19:00,0.112,25.398,0,0,0,0,0.8033,1.144
2019-10-08 20:00,0.1346,25.032,0,0,0,0,0.7643,1.145
2019-10-08 21:00,0.1685,24.723,0,0,0,0,0.7308,1.1454
2019-10-08 22:00,0.2037,24.487,0,0,0,0,0.7072,1.1456
2019-10-08 23:00,0.2274,24.325,0,0,0,0,0.7006,1.1458
2019-10-09 00:00,0.237,24.216,0,0,0,0,0.6949,1.1462
2019-10-09 01:00,0.2406,24.13,0,0,0,0,0.6961,1.1469
2019-10-09 02:00,0.2494,24.063,0.3244,1.3457,0,0,0.7032,1.1477
2019-10-09 03:00,0.279,24.514,62.0452,171.744,0,0,0.7092,1.1483
2019-10-09 04:00,0.3054,25.765,242.3462,509.6474,0,0,0.6896,1.1467
2019-10-09 05:00,0.3059,27.203,439.7439,814.0329,0,0,0.6791,1.1439
2019-10-09 06:00,0.3029,28.539,606.1007,1062.2969,0,0,0.6797,1.1408
2019-10-09 07:00,0.3163,29.622,725.6887,1237.689,0,0,0.6982,1.1374
2019-10-09 08:00,0.3421,30.387,776.4309,1328.0338,0,0,0.7132,1.1342
2019-10-09 09:00,0.345,30.858,770.4206,1327.3074,0,0,0.7273,1.1312
2019-10-09 10:00,0.3287,31.036,712.6407,1235.5586,0,0,0.7354,1.129
2019-10-09 11:00,0.2994,30.878,590.2983,1058.9592,0,0,0.7319,1.1279
2019-10-09 12:00,0.2536,30.373,418.1009,809.6553,0,0,0.7158,1.1281
2019-10-09 13:00,0.1784,29.537,230.7607,504.5611,0,0,0.7107,1.1295
2019-10-09 14:00,0.1013,28.257,58.8504,167.9748,0,0,0.7052,1.1322
2019-10-09 15:00,0.1107,26.953,0.2342,1.2641,0,0,0.6894,1.1357
2019-10-09 16:00,0.1306,26.346,0,0,0,0,0.6666,1.1391
2019-10-09 17:00,0.1455,25.861,0,0,0,0,0.6204,1.1419
2019-10-09 18:00,0.1645,25.437,0,0,0,0,0.5738,1.144
2019-10-09 19:00,0.1769,25.07,0,0,0,0,0.5617,1.1454
2019-10-09 20:00,0.1854,24.74,0,0,0,0,0.57,1.1462
2019-10-09 21:00,0.1724,24.467,0,0,0,0,0.5948,1.1464
2019-10-09 22:00,0.1572,24.276,0,0,0,0,0.6248,1.1465
2019-10-09 23:00,0.1515,24.136,0,0,0,0,0.6436,1.1468
2019-10-10 00:00,0.1568,24.039,0,0,0,0,0.6607,1.1472
2019-10-10 01:00,0.1549,23.965,0,0,0,0,0.6782,1.1479
2019-10-10 02:00,0.1482,23.891,0.2976,1.2944,0,0,0.7089,1.1488
2019-10-10 03:00,0.1406,24.36,66.2278,171.1837,0,0,0.7649,1.1495
2019-10-10 04:00,0.1343,25.675,256.6908,509.0507,0,0,0.7786,1.148
2019-10-10 05:00,0.0985,27.268,478.5787,813.3964,0,0,0.7452,1.1449
2019-10-10 06:00,0.0818,28.831,667.5935,1061.6142,0,0,0.7148,1.141
2019-10-10 07:00,0.1087,30.118,809.4618,1236.9304,0,0,0.6989,1.1369
2019-10-10 08:00,0.1522,31.049,878.8732,1327.3057,0,0,0.6704,1.133
2019-10-10 09:00,0.194,31.643,884.1487,1326.5827,0,0,0.631,1.1297
2019-10-10 10:00,0.2069,31.88,815.0603,1234.8203,0,0,0.5926,1.1272
2019-10-10 11:00,0.1995,31.718,673.8017,1058.2122,0,0,0.5697,1.126
2019-10-10 12:00,0.1687,31.136,472.7964,808.9457,0,0,0.5671,1.1261
2019-10-10 13:00,0.1021,30.126,250.4642,503.9255,0,0,0.5806,1.1279
2019-10-10 14:00,0.0416,28.699,64.3645,167.4753,0,0,0.5903,1.1309
2019-10-10 15:00,0.0517,27.284,0.2516,1.2512,0,0,0.6205,1.1349
2019-10-10 16:00,0.0717,26.6,0,0,0,0,0.6481,1.1388
2019-10-10 17:00,0.085,26.052,0,0,0,0,0.6527,1.1419
2019-10-10 18:00,0.0944,25.586,0,0,0,0,0.6504,1.1442
2019-10-10 19:00,0.0925,25.192,0,0,0,0,0.6399,1.1458
2019-10-10 20:00,0.0885,24.848,0,0,0,0,0.6349,1.1467
2019-10-10 21:00,0.081,24.563,0,0,0,0,0.6354,1.147
2019-10-10 22:00,0.0786,24.34,0,0,0,0,0.6392,1.147
2019-10-10 23:00,0.0795,24.162,0,0,0,0,0.648,1.147
2019-10-11 00:00,0.0751,24.016,0,0,0,0,0.6723,1.1473
2019-10-11 01:00,0.0705,23.884,0,0,0,0,0.6618,1.1478
2019-10-11 02:00,0.0647,23.762,0.3055,1.2445,0,0,0.6757,1.1485
2019-10-11 03:00,0.0743,24.313,72.2682,170.6145,0,0,0.6881,1.1489
2019-10-11 04:00,0.0999,25.797,281.6387,508.3798,0,0,0.6414,1.147
2019-10-11 05:00,0.1087,27.611,514.6255,812.6667,0,0,0.5874,1.1432
2019-10-11 06:00,0.1224,29.389,697.1213,1060.8489,0,0,0.5581,1.1384
2019-10-11 07:00,0.1623,30.683,809.5634,1236.1079,0,0,0.5559,1.134
2019-10-11 08:00,0.2099,31.496,845.3703,1326.4989,0,0,0.5661,1.1303
2019-10-11 09:00,0.2416,31.833,800.3392,1325.7654,0,0,0.586,1.1276
2019-10-11 10:00,0.2329,31.845,707.3171,1234.0378,0,0,0.6116,1.1258
2019-10-11 11:00,0.1937,31.486,551.6694,1057.4994,0,0,0.6474,1.125
2019-10-11 12:00,0.1467,30.786,367.1556,808.2807,0,0,0.6663,1.1255
2019-10-11 13:00,0.0885,29.865,199.1731,503.2646,0,0,0.6744,1.1271
2019-10-11 14:00,0.0473,28.669,52.0536,166.971,0,0,0.7118,1.1298
2019-10-11 15:00,0.0388,27.44,0.2421,1.2383,0,0,0.764,1.1332
2019-10-11 16:00,0.0422,26.766,0,0,0,0,0.8109,1.1364
2019-10-11 17:00,0.0491,26.201,0,0,0,0,0.8019,1.1392
2019-10-11 18:00,0.0591,25.723,0,0,0,0,0.7743,1.1415
2019-10-11 19:00,0.0735,25.32,0,0,0,0,0.7711,1.1432
2019-10-11 20:00,0.0935,24.972,0,0,0,0,0.7762,1.1442
2019-10-11 21:00,0.122,24.692,0,0,0,0,0.7756,1.1447
2019-10-11 22:00,0.1559,24.484,0,0,0,0,0.7761,1.145
2019-10-11 23:00,0.1759,24.33,0,0,0,0,0.747,1.1452
2019-10-12 00:00,0.1806,24.208,0,0,0,0,0.7085,1.1458
2019-10-12 01:00,0.1826,24.096,0,0,0,0,0.6503,1.1465
2019-10-12 02:00,0.191,23.992,0.2813,1.1955,0,0,0.5867,1.1473
2019-10-12 03:00,0.211,24.427,66.7301,170.0322,0,0,0.5181,1.1477
2019-10-12 04:00,0.2413,25.772,270.7396,507.731,0,0,0.3891,1.1457
2019-10-12 05:00,0.2172,27.452,504.5957,811.9311,0,0,0.3502,1.142
2019-10-12 06:00,0.1653,29.082,717.5459,1060.0818,0,0,0.3787,1.1377
2019-10-12 07:00,0.1284,30.386,863.4185,1235.2464,0,0,0.4095,1.1334
2019-10-12 08:00,0.1143,31.325,939.335,1325.5997,0,0,0.414,1.1295
2019-10-12 09:00,0.122,31.917,931.6149,1324.9337,0,0,0.4033,1.1263
2019-10-12 10:00,0.1317,32.17,847.6608,1233.2207,0,0,0.3821,1.1239
2019-10-12 11:00,0.1341,32.068,699.1613,1056.6939,0,0,0.3911,1.1227
2019-10-12 12:00,0.1154,31.53,486.9362,807.5284,0,0,0.4699,1.1229
2019-10-12 13:00,0.0772,30.573,257.9713,502.5872,0,0,0.5128,1.1245
2019-10-12 14:00,0.0207,29.21,65.9602,166.4651,0,0,0.5184,1.1275
2019-10-12 15:00,0.0164,27.776,0.2508,1.2257,0,0,0.5357,1.1313
2019-10-12 16:00,0.0209,27.028,0,0,0,0,0.5637,1.135
2019-10-12 17:00,0.0264,26.436,0,0,0,0,0.6201,1.138
2019-10-12 18:00,0.0349,25.951,0,0,0,0,0.7086,1.1403
2019-10-12 19:00,0.0505,25.534,0,0,0,0,0.8048,1.142
2019-10-12 20:00,0.0793,25.167,0,0,0,0,0.8616,1.1431
2019-10-12 21:00,0.1269,24.863,0,0,0,0,0.8678,1.1437
2019-10-12 22:00,0.1835,24.642,0,0,0,0,0.8521,1.1441
2019-10-12 23:00,0.2331,24.495,0,0,0,0,0.8259,1.1444
2019-10-13 00:00,0.1468,24.391,0,0,0,0,0.7869,1.1449
2019-10-13 01:00,0.177,24.309,0,0,0,0,0.7415,1.1455
2019-10-13 02:00,0.2035,24.239,0.2717,1.1477,0,0,0.6979,1.1462
2019-10-13 03:00,0.2016,24.67,60.9374,169.4614,0,0,0.6697,1.1464
2019-10-13 04:00,0.1573,25.997,248.1282,507.0492,0,0,0.6451,1.1442
2019-10-13 05:00,0.1094,27.675,474.9231,811.1664,0,0,0.6744,1.1405
2019-10-13 06:00,0.0715,29.275,666.3198,1059.2266,0,0,0.7284,1.1364
2019-10-13 07:00,0.0573,30.471,772.7633,1234.4252,0,0,0.7843,1.1325
2019-10-13 08:00,0.0536,31.288,803.9934,1324.6852,0,0,0.8253,1.1289
2019-10-13 09:00,0.0497,31.862,806.3139,1323.9581,0,0,0.8435,1.1259
2019-10-13 10:00,0.0424,32.192,768.1215,1232.2817,0,0,0.8562,1.1235
2019-10-13 11:00,0.0373,32.153,655.3275,1055.8662,0,0,0.8605,1.1222
2019-10-13 12:00,0.0313,31.679,458.6374,806.7115,0,0,0.8581,1.1223
2019-10-13 13:00,0.0217,30.77,239.2703,501.8814,0,0,0.8564,1.1239
2019-10-13 14:00,0.0148,29.447,58.1089,165.9528,0,0,0.8416,1.1267
2019-10-13 15:00,0.021,28.065,0.2041,1.2132,0,0,0.843,1.1305
2019-10-13 16:00,0.0297,27.322,0,0,0,0,0.8454,1.1342
2019-10-13 17:00,0.0368,26.722,0,0,0,0,0.8479,1.1374
2019-10-13 18:00,0.0374,26.224,0,0,0,0,0.8435,1.1398
2019-10-13 19:00,0.0332,25.804,0,0,0,0,0.8385,1.1414
2019-10-13 20:00,0.0336,25.449,0,0,0,0,0.835,1.1425
2019-10-13 21:00,0.0409,25.152,0,0,0,0,0.8238,1.1432
2019-10-13 22:00,0.052,24.933,0,0,0,0,0.8188,1.1436
2019-10-13 23:00,0.067,24.76,0,0,0,0,0.8071,1.1439
2019-10-14 00:00,0.0775,24.622,0,0,0,0,0.7752,1.1445
2019-10-14 01:00,0.0846,24.5,0,0,0,0,0.7309,1.1453
2019-10-14 02:00,0.0867,24.38,0.2733,1.1009,0,0,0.6854,1.1462
2019-10-14 03:00,0.0861,24.838,63.1787,168.8829,0,0,0.6391,1.1468
2019-10-14 04:00,0.091,26.198,249.1829,506.3285,0,0,0.5622,1.1449
2019-10-14 05:00,0.0807,27.804,458.9682,810.349,0,0,0.5176,1.1416
2019-10-14 06:00,0.0662,29.293,630.5926,1058.4136,0,0,0.4964,1.1377
2019-10-14 07:00,0.0652,30.466,749.1462,1233.4895,0,0,0.4951,1.1338
2019-10-14 08:00,0.0652,31.288,790.5242,1323.8045,0,0,0.5017,1.1301
2019-10-14 09:00,0.0635,31.752,760.4048,1323.067,0,0,0.521,1.1271
2019-10-14 10:00,0.0659,31.882,674.0647,1231.3422,0,0,0.5545,1.1249
2019-10-14 11:00,0.0618,31.636,527.3454,1054.9983,0,0,0.5964,1.1239
2019-10-14 12:00,0.0563,31.055,352.9054,805.9081,0,0,0.6508,1.1243
2019-10-14 13:00,0.0393,30.192,178.2588,501.1714,0,0,0.6964,1.126
2019-10-14 14:00,0.0225,28.974,43.7536,165.438,0,0,0.7163,1.1289
2019-10-14 15:00,0.0255,27.738,0.1936,1.2009,0,0,0.7688,1.1325
2019-10-14 16:00,0.0319,27.048,0,0,0,0,0.7982,1.1359
2019-10-14 17:00,0.0359,26.469,0,0,0,0,0.8082,1.1387
2019-10-14 18:00,0.037,25.989,0,0,0,0,0.8167,1.1408
2019-10-14 19:00,0.0371,25.61,0,0,0,0,0.8252,1.1422
2019-10-14 20:00,0.0382,25.302,0,0,0,0,0.8279,1.1432
2019-10-14 21:00,0.0359,25.044,0,0,0,0,0.8224,1.1437
2019-10-14 22:00,0.035,24.829,0,0,0,0,0.814,1.1439
2019-10-14 23:00,0.0286,24.652,0,0,0,0,0.805,1.1441
2019-10-15 00:00,0.0216,24.518,0,0,0,0,0.7644,1.1445
2019-10-15 01:00,0.0142,24.407,0,0,0,0,0.736,1.1453
2019-10-15 02:00,0.013,24.303,0.2477,1.0553,0,0,0.7089,1.1463
2019-10-15 03:00,0.0128,24.635,51.0817,168.2954,0,0,0.6748,1.147
2019-10-15 04:00,0.0162,25.85,209.5319,505.6064,0,0,0.6089,1.1456
2019-10-15 05:00,0.0277,27.358,397.2539,809.5074,0,0,0.564,1.1425
2019-10-15 06:00,0.0357,28.809,571.3439,1057.438,0,0,0.5357,1.139
2019-10-15 07:00,0.0473,30.076,710.7531,1232.515,0,0,0.5344,1.135
2019-10-15 08:00,0.059,31.046,789.9291,1322.7175,0,0,0.5341,1.1311
2019-10-15 09:00,0.0694,31.623,789.6609,1321.9637,0,0,0.5273,1.1279
2019-10-15 10:00,0.0736,31.817,719.4838,1230.3271,0,0,0.554,1.1256
2019-10-15 11:00,0.0699,31.656,589.9491,1054.0351,0,0,0.5777,1.1243
2019-10-15 12:00,0.0654,31.122,411.3985,805.0918,0,0,0.6085,1.1243
2019-10-15 13:00,0.0567,30.24,217.7953,500.4466,0,0,0.6295,1.1256
2019-10-15 14:00,0.0512,28.97,56.0781,164.9206,0,0,0.6029,1.1281
2019-10-15 15:00,0.0607,27.638,0.2353,1.1888,0,0,0.5822,1.1315
2019-10-15 16:00,0.0732,26.977,0,0,0,0,0.5813,1.135
2019-10-15 17:00,0.0887,26.426,0,0,0,0,0.5992,1.1381
2019-10-15 18:00,0.1085,25.955,0,0,0,0,0.623,1.1406
2019-10-15 19:00,0.1292,25.551,0,0,0,0,0.6424,1.1423
2019-10-15 20:00,0.1563,25.191,0,0,0,0,0.6503,1.1433
2019-10-15 21:00,0.1825,24.879,0,0,0,0,0.6676,1.1438
2019-10-15 22:00,0.2014,24.621,0,0,0,0,0.668,1.144
2019-10-15 23:00,0.2123,24.42,0,0,0,0,0.6459,1.1443
2019-10-16 00:00,0.2284,24.269,0,0,0,0,0.6414,1.1448
2019-10-16 01:00,0.2564,24.159,0,0,0,0,0.6579,1.1456
2019-10-16 02:00,0.265,24.078,0.2421,1.011,0,0,0.6848,1.1467
2019-10-16 03:00,0.2417,24.49,51.3232,167.6959,0,0,0.6833,1.1475
2019-10-16 04:00,0.2174,25.644,200.0718,504.859,0,0,0.6611,1.146
2019-10-16 05:00,0.1869,27.061,374.385,808.6539,0,0,0.6361,1.143
2019-10-16 06:00,0.1562,28.474,527.6552,1056.4852,0,0,0.6282,1.1394
2019-10-16 07:00,0.135,29.664,645.0903,1231.3997,0,0,0.6277,1.1355
2019-10-16 08:00,0.123,30.548,710.7469,1321.6563,0,0,0.6218,1.1318
2019-10-16 09:00,0.1128,31.118,712.9828,1320.9556,0,0,0.5966,1.1286
2019-10-16 10:00,0.0974,31.382,656.3532,1229.3528,0,0,0.5949,1.1262
2019-10-16 11:00,0.0754,31.316,544.0992,1053.0945,0,0,0.6189,1.1249
2019-10-16 12:00,0.0553,30.898,387.2702,804.2186,0,0,0.6029,1.1248
2019-10-16 13:00,0.0288,30.143,212.0872,499.6929,0,0,0.5966,1.126
2019-10-16 14:00,0.0139,28.868,51.7342,164.3958,0,0,0.6095,1.1285
2019-10-16 15:00,0.0111,27.493,0.185,1.1769,0,0,0.6385,1.1321
2019-10-16 16:00,0.0125,26.832,0,0,0,0,0.6748,1.1357
2019-10-16 17:00,0.0157,26.316,0,0,0,0,0.7168,1.1386
2019-10-16 18:00,0.0205,25.897,0,0,0,0,0.7402,1.1408
2019-10-16 19:00,0.0265,25.548,0,0,0,0,0.757,1.1422
2019-10-16 20:00,0.0327,25.245,0,0,0,0,0.7758,1.143
2019-10-16 21:00,0.0376,24.971,0,0,0,0,0.7986,1.1434
2019-10-16 22:00,0.0395,24.732,0,0,0,0,0.8217,1.1437
2019-10-16 23:00,0.0439,24.538,0,0,0,0,0.834,1.1439
2019-10-17 00:00,0.0475,24.397,0,0,0,0,0.8228,1.1444
2019-10-17 01:00,0.052,24.298,0,0,0,0,0.8124,1.1451
2019-10-17 02:00,0.0618,24.234,0.1645,0.9679,0,0,0.8102,1.146
2019-10-17 03:00,0.0684,24.644,41.5057,167.0998,0,0,0.8037,1.1466
2019-10-17 04:00,0.0831,25.77,166.5196,504.11,0,0,0.787,1.1454
2019-10-17 05:00,0.0761,27.053,308.9405,807.7767,0,0,0.7772,1.1427
2019-10-17 06:00,0.0719,28.291,441.9888,1055.4899,0,0,0.7832,1.1396
2019-10-17 07:00,0.0793,29.338,548.9189,1230.3999,0,0,0.793,1.1363
2019-10-17 08:00,0.0899,30.142,609.6481,1320.5616,0,0,0.8168,1.133
2019-10-17 09:00,0.1026,30.622,599.7126,1319.8178,0,0,0.8559,1.1302
2019-10-17 10:00,0.1046,30.772,533.3818,1228.2424,0,0,0.9015,1.1282
2019-10-17 11:00,0.0973,30.602,420.416,1052.0579,0,0,0.9293,1.1273
2019-10-17 12:00,0.0848,30.126,284.7099,803.3279,0,0,0.9503,1.1276
2019-10-17 13:00,0.0606,29.424,152.7287,498.9391,0,0,0.956,1.129
2019-10-17 14:00,0.0381,28.431,38.9656,163.8778,0,0,0.956,1.1313
2019-10-17 15:00,0.0471,27.351,0.1265,1.1651,0,0,0.9555,1.1343
2019-10-17 16:00,0.073,26.792,0,0,0,0,0.95,1.1373
2019-10-17 17:00,0.0971,26.327,0,0,0,0,0.9374,1.1399
2019-10-17 18:00,0.1246,25.926,0,0,0,0,0.919,1.1418
2019-10-17 19:00,0.1587,25.585,0,0,0,0,0.8957,1.1432
2019-10-17 20:00,0.2002,25.282,0,0,0,0,0.8738,1.144
2019-10-17 21:00,0.2529,25.017,0,0,0,0,0.8512,1.1443
2019-10-17 22:00,0.3134,24.795,0,0,0,0,0.8363,1.1444
2019-10-17 23:00,0.373,24.609,0,0,0,0,0.806,1.1446
2019-10-18 00:00,0.5352,24.444,0,0,0,0,0.7844,1.1451
2019-10-18 01:00,0.4673,24.307,0,0,0,0,0.7999,1.1459
2019-10-18 02:00,0.3948,24.204,0.1067,0.9259,0,0,0.8202,1.1468
2019-10-18 03:00,0.3019,24.483,40.1793,166.5039,0,0,0.8207,1.1475
2019-10-18 04:00,0.219,25.431,170.8045,503.2911,0,0,0.8062,1.1465
2019-10-18 05:00,0.1838,26.697,333.4724,806.8593,0,0,0.7966,1.1438
2019-10-18 06:00,0.1947,28.01,480.8765,1054.4733,0,0,0.7919,1.1403
2019-10-18 07:00,0.2147,29.069,590.0203,1229.2661,0,0,0.7811,1.1367
2019-10-18 08:00,0.2393,29.804,645.7418,1319.4037,0,0,0.7687,1.1334
2019-10-18 09:00,0.2666,30.219,639.3335,1318.6646,0,0,0.7638,1.1307
2019-10-18 10:00,0.2725,30.323,559.6711,1227.1056,0,0,0.7579,1.1288
2019-10-18 11:00,0.2484,30.15,444.3399,1051.0595,0,0,0.7537,1.1279
2019-10-18 12:00,0.2176,29.671,301.3356,802.4225,0,0,0.752,1.1282
2019-10-18 13:00,0.1518,28.924,160.9574,498.1503,0,0,0.7558,1.1296
2019-10-18 14:00,0.1173,27.858,41.9783,163.3505,0,0,0.7522,1.132
2019-10-18 15:00,0.1526,26.798,0.1934,1.1536,0,0,0.761,1.1351
2019-10-18 16:00,0.2088,26.28,0,0,0,0,0.7613,1.138
2019-10-18 17:00,0.2484,25.864,0,0,0,0,0.7831,1.1404
2019-10-18 18:00,0.287,25.534,0,0,0,0,0.806,1.1422
2019-10-18 19:00,0.3363,25.257,0,0,0,0,0.8341,1.1433
2019-10-18 20:00,0.3831,25.01,0,0,0,0,0.8486,1.1439
2019-10-18 21:00,0.4171,24.792,0,0,0,0,0.8605,1.1442
2019-10-18 22:00,0.4141,24.608,0,0,0,0,0.8632,1.1443
2019-10-18 23:00,0.3987,24.456,0,0,0,0,0.8548,1.1445
2019-10-19 00:00,0.3706,24.331,0,0,0,0,0.8446,1.1449
2019-10-19 01:00,0.2969,24.219,0,0,0,0,0.8427,1.1457
2019-10-19 02:00,0.23,24.124,0.1412,0.8853,0,0,0.8452,1.1466
2019-10-19 03:00,0.1871,24.439,33.6907,165.904,0,0,0.8468,1.1474
2019-10-19 04:00,0.1734,25.34,133.8912,502.5205,0,0,0.841,1.1466
2019-10-19 05:00,0.1699,26.401,255.2728,805.9045,0,0,0.8366,1.1444
2019-10-19 06:00,0.1538,27.452,367.5089,1053.3858,0,0,0.8298,1.1419
2019-10-19 07:00,0.1496,28.321,453.3856,1228.1048,0,0,0.8194,1.1391
2019-10-19 08:00,0.1552,28.912,497.5198,1318.208,0,0,0.8306,1.1366
2019-10-19 09:00,0.1761,29.2,478.737,1317.4565,0,0,0.8579,1.1346
2019-10-19 10:00,0.2016,29.258,435.222,1225.9295,0,0,0.863,1.1334
2019-10-19 11:00,0.2273,29.111,360.0688,1049.9628,0,0,0.8644,1.1327
2019-10-19 12:00,0.2347,28.752,259.103,801.4507,0,0,0.8677,1.1329
2019-10-19 13:00,0.2119,28.132,140.0569,497.3433,0,0,0.8708,1.1341
2019-10-19 14:00,0.1875,27.162,35.2511,162.8176,0,0,0.8604,1.1361
2019-10-19 15:00,0.2024,26.166,0.1439,1.1424,0,0,0.8523,1.1386
2019-10-19 16:00,0.2128,25.716,0,0,0,0,0.8541,1.141
2019-10-19 17:00,0.2219,25.359,0,0,0,0,0.8583,1.1429
2019-10-19 18:00,0.2381,25.053,0,0,0,0,0.8581,1.1444
2019-10-19 19:00,0.2669,24.775,0,0,0,0,0.847,1.1455
